model,id,one_hop_a,one_hop_b,two_hop_cot,two_hop_no_cot,two_hop_no_cot_baseline1,two_hop_no_cot_baseline2,two_hop_with_facts_in_context,both_1hops_correct,two_hop_also_correct,two_hop_also_correct_corrected
gpt-3.5-turbo-0125,7954,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-3.5-turbo-0125,7955,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-3.5-turbo-0125,7976,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,7979,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,7982,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8040,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8060,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8085,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8097,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-3.5-turbo-0125,8099,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8127,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-3.5-turbo-0125,8128,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8157,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8190,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-3.5-turbo-0125,8197,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-3.5-turbo-0125,8232,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-3.5-turbo-0125,8248,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-3.5-turbo-0125,8254,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8272,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8279,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8286,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8290,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8307,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8320,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-3.5-turbo-0125,8332,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8333,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8344,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8381,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8388,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8420,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8429,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-3.5-turbo-0125,8462,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-3.5-turbo-0125,8464,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-3.5-turbo-0125,8476,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8483,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8493,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-3.5-turbo-0125,8494,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-3.5-turbo-0125,8520,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-3.5-turbo-0125,8522,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-3.5-turbo-0125,8570,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-3.5-turbo-0125,8594,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8595,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8606,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8614,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,0
gpt-3.5-turbo-0125,8616,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,0
gpt-3.5-turbo-0125,8622,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-3.5-turbo-0125,8625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-3.5-turbo-0125,8657,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8670,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-3.5-turbo-0125,8688,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,6569,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6577,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6580,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6606,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6615,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6636,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6657,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6670,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6679,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6712,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6733,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6746,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6748,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6752,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6760,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6774,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6801,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6812,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,6826,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4o-2024-05-13,6830,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4o-2024-05-13,6840,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6882,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6896,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6903,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4o-2024-05-13,6929,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6930,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6933,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4o-2024-05-13,6954,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6958,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6959,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6960,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6961,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6963,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,6966,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7023,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7065,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7080,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7112,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7115,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7129,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7135,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7163,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7167,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7171,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7187,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7192,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7202,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7209,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7229,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7238,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7240,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7245,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7278,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7285,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7291,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7296,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7302,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7317,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7329,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7332,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7360,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7449,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7450,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7495,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7498,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7514,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7541,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7589,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7596,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7633,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7656,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7661,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7665,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7666,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7667,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7678,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7718,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7729,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7730,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7735,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7745,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7748,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7792,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,7801,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7803,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7812,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7815,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7831,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7845,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7860,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7869,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7871,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7873,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7875,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7908,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7925,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,7932,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7949,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7950,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7954,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7955,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7976,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,7979,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,7982,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8040,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,8060,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8085,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8097,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,8099,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8127,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,8128,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8157,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8190,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8197,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8232,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8248,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,8254,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,8272,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8279,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8286,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8290,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8307,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8320,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8332,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8333,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8344,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,8381,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,8388,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8400,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8420,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8429,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-2024-05-13,8462,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8464,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8476,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8483,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8493,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8494,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8520,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8522,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8570,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0,0
gpt-4o-2024-05-13,8594,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8595,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8606,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-2024-05-13,8614,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,0
gpt-4o-2024-05-13,8616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4o-2024-05-13,8622,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,0
gpt-4o-2024-05-13,8625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
gpt-4o-2024-05-13,8657,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8670,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-2024-05-13,8688,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6569,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6577,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6580,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6606,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6615,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,6636,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6657,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6670,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,6679,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,6712,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,6733,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6746,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6748,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6752,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6760,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6774,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6801,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,6812,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6826,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,6830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,6840,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6882,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6896,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6903,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,6929,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6930,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6933,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6954,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,6958,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,6959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,6960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,6961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
gpt-4o-mini-2024-07-18,6963,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,6966,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7023,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7065,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4o-mini-2024-07-18,7080,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7112,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7115,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7129,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7135,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7163,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,7167,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7171,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7187,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7192,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0
gpt-4o-mini-2024-07-18,7202,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7209,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7229,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7238,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7240,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7245,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
gpt-4o-mini-2024-07-18,7278,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7285,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7291,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7296,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7302,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7317,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7329,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7332,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,7360,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7449,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7450,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7495,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
gpt-4o-mini-2024-07-18,7498,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
gpt-4o-mini-2024-07-18,7514,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
