,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
0,38337,Q177955,P127,Q892825,P159,Q1754,SF Studios,Bonnier Group,Stockholm,"['AB Svensk Filmindustri', 'Svensk Filmindustri']",['Bonnier AB'],"['Sthlm', 'STHLM']",film production company,owned by,book publisher,headquarters location,city,330.0,155.0,8.0,the owner of {},the headquarters location of {},the headquarters location of the owner of SF Studios is,True,True,True,False,False
415,38416,Q191224,P127,Q7414,P169,Q532423,Walt Disney Pictures,The Walt Disney Company,Bob Iger,['WDP'],"['Walt Disney', 'Disney', 'Disney Brothers Cartoon Studio', 'Walt Disney Productions', 'The Walt Disney Studio', 'Walt Disney Company']","['Robert A. Iger', 'Robert Allen ""Bob"" Iger', 'Robert Allen Iger', 'Robert Iger']",film production company,owned by,public company,chief executive officer,human,18548.0,5619.0,311.0,the owner of {},the chief executive officer of {},the chief executive officer of the owner of Walt Disney Pictures is,True,True,True,False,False
208,38443,Q191224,P112,Q8704,P26,Q434814,Walt Disney Pictures,Walt Disney,Lillian Disney,['WDP'],"['W. Disney', 'Walt E. Disney', 'Walter Disney', 'Walter E. Disney', 'Walter Elias Disney', 'W. E. Disney']","['Lillian Bounds', 'Lillian Marie Bounds', 'Lillian Marie Disney', 'Lillian Marie Truyens', 'Lillian Truyens']",film production company,founded by,human,spouse,human,1330.0,37.0,11040.0,the founder of {},the spouse of {},the spouse of the founder of Walt Disney Pictures is,True,False,True,False,False
474,38579,Q1149935,P127,Q35339,P159,Q49169,WWE Studios,WWE,Stamford,"['WWE Films', 'WWE Studios, Inc.']","['WWF', 'World Wrestling Federation', 'Titan Sports, Inc.', 'World Wrestling Entertainment', 'WWE, Inc.']","['Stamford, Connecticut', 'Stamford, CT']",film production company,owned by,public company,headquarters location,city,18548.0,47117.0,10718.0,the owner of {},the headquarters location of {},the headquarters location of the owner of WWE Studios is,True,True,True,False,False
163,38955,Q2695156,P25,Q936072,P27,Q30,Batman,Martha Wayne,United States of America,"['Bruce Wayne', 'Bat-Man', 'Caped Crusader', 'Matches Malone', 'Mordecai Wayne', 'Sir Hemingford Grey', 'the Bat', 'the Bat-Man', 'the Batman', 'the Caped Crusader', 'the Dark Knight', 'the Insider', ""the World's Greatest Detective"", 'Wayne, Bruce']",['Martha Kane'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,mother,film character,country of citizenship,country,143770.0,3249.0,435.0,the mother of {},the country of citizenship of {},the country of citizenship of the mother of Batman is,True,True,True,False,False
160,38958,Q660051,P22,Q2695156,P27,Q30,Dick Grayson,Batman,United States of America,"['Nightwing', 'Robin Dick Grayson']","['Bruce Wayne', 'Bat-Man', 'Caped Crusader', 'Matches Malone', 'Mordecai Wayne', 'Sir Hemingford Grey', 'the Bat', 'the Bat-Man', 'the Batman', 'the Caped Crusader', 'the Dark Knight', 'the Insider', ""the World's Greatest Detective"", 'Wayne, Bruce']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,father,film character,country of citizenship,country,2.0,10572.0,5379.0,the father of {},the country of citizenship of {},the country of citizenship of the father of Dick Grayson is,True,False,True,False,False
119,39039,Q338430,P1441,Q14772351,P495,Q30,Wonder Woman,Batman v Superman: Dawn of Justice,United States of America,"['Princess Diana', 'Wonder Women', 'Diana Prince']","['Batman v Superman', 'Batman vs. Superman', 'BvS']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,present in work,film,country of origin,country,6.0,19390.0,7466.0,the work that features {},the country of origin of {},the country of origin of the work that features Wonder Woman is,True,True,True,False,False
157,39539,Q1631090,P1441,Q19347291,P495,Q30,Deadpool,Deadpool,United States of America,"['Merc with a Mouth', 'Wade Wilson', 'Wade Winston Wilson']",['X-Men Origins: Deadpool'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,present in work,film,country of origin,country,7090.0,181.0,0.0,the work that features {},the country of origin of {},the country of origin of the work that features Deadpool is,True,False,True,False,False
145,39542,Q1631090,P1441,Q19347291,P162,Q192682,Deadpool,Deadpool,Ryan Reynolds,"['Merc with a Mouth', 'Wade Wilson', 'Wade Winston Wilson']",['X-Men Origins: Deadpool'],"['Golfian', 'Ryan Rodney Reynolds']",film character,present in work,film,producer,human,3959.0,138.0,1146.0,the work that features {},the producer of {},the producer of the work that features Deadpool is,True,False,True,False,False
35,40226,Q5350072,P27,Q30,P38,Q4917,Jean Grey,United States of America,United States dollar,"['Jean Grey-Summers', 'Marvel Girl', 'Dark Fenix', 'Fenix', 'Jean Elaine Gray', 'Jean Elaine Grises Summers']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['$', 'dollar', 'dollars', 'USD', 'buck', 'American dollar', 'U. S. Dollar', 'U.S. Dollar', 'US $', 'US dollar', 'US-$', 'US$', 'greenback', '$USD', 'USD$', 'US dollars', 'American dollars', 'United States dollars', 'USA dollar', 'USA dollars']",film character,country of citizenship,country,currency,currency,831.0,80.0,15899.0,the country of citizenship of {},the currency of {},the currency of the country of citizenship of Jean Grey is,True,True,True,False,False
309,40522,Q51752,P26,Q51789,P26,Q12206942,Anakin Skywalker,Padmé Amidala,Darth Vader,"['Ani', 'The Chosen One', 'Anakin', 'General Skywalker']","['Padme Amidala', 'Padme Naberrie', 'Padmé Naberrie', 'Queen Amidala', 'Senator Amidala']","['Vader', 'Anakin Skywalker', 'Lord Vader']",film character,spouse,literary character,spouse,literary character,11177.0,1456.0,347.0,the spouse of {},the spouse of {},the spouse of the spouse of Anakin Skywalker is,True,True,True,False,False
235,41046,Q2068759,P175,Q34012,P27,Q30,Jor-El,Marlon Brando,United States of America,"['Cor-Vex', 'Jor-L', 'Mr. Oz']",['Marlon Brando Jr.'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,24284.0,10297.0,3074.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Jor-El is,True,True,True,False,False
194,41070,Q247120,P175,Q43416,P27,Q16,Neo,Keanu Reeves,Canada,"['The One', 'Thomas Anderson', 'Mr. Anderson', 'Thomas A. Anderson']",['Keanu Charles Reeves'],"['CA', 'CAN', 'Dominion of Canada', 'Canada (country)', 'Commonwealth of Canada', 'ISO 3166-1:CA', 'ᑲᓇᑕ']",film character,performer,human,country of citizenship,country,9940.0,0.0,8.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Neo is,True,True,True,False,False
550,41692,Q1146291,P1441,Q1248594,P495,Q17,Albert Wesker,Resident Evil,Japan,['Wesker'],"['Bio Hazard', 'Resident Evil 1']","['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']",film character,present in work,video game,country of origin,country,3883.0,347.0,47117.0,the work that features {},the country of origin of {},the country of origin of the work that features Albert Wesker is,True,False,True,False,False
135,41758,Q57394134,P1441,Q14772351,P495,Q30,Wonder Woman,Batman v Superman: Dawn of Justice,United States of America,"['Diana', 'Diana of Themyscira', 'Diana Prince', 'God Killer']","['Batman v Superman', 'Batman vs. Superman', 'BvS']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,present in work,film,country of origin,country,87.0,8045.0,476.0,the work that features {},the country of origin of {},the country of origin of the work that features Wonder Woman is,True,True,True,False,False
152,43422,Q2278783,P1441,Q161087,P495,Q30,Tia Dalma,Pirates of the Caribbean: Dead Man's Chest,United States of America,['Calypso'],"[""Dead Man's Chest"", 'POTC2']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,present in work,film,country of origin,country,890.0,47117.0,6344.0,the work that features {},the country of origin of {},the country of origin of the work that features Tia Dalma is,True,True,True,False,False
162,43778,Q1623044,P22,Q3288683,P175,Q312702,Elizabeth Swann,Weatherby Swann,Jonathan Pryce,['Elizabeth Turner'],['Governor Swann'],['Sir Jonathan Pryce'],film character,father,film character,performer,human,26855.0,9.0,13.0,the father of {},the performer of {},the performer of the father of Elizabeth Swann is,True,False,True,False,False
158,43780,Q1623044,P22,Q3288683,P1441,Q54274,Elizabeth Swann,Weatherby Swann,Pirates of the Caribbean: At World's End,['Elizabeth Turner'],['Governor Swann'],"[""At World's End"", ""Pirates of the Caribbean 3: At World's End"", 'POTC3']",film character,father,film character,present in work,film,26855.0,9.0,11040.0,the father of {},the work that features {},the work that features the father of Elizabeth Swann is,True,False,True,False,False
236,44400,Q2708077,P175,Q366664,P27,Q30,Pete Ross,Sam Jones,United States of America,['Peter Joseph Ross'],"['Sam Jones III', 'Samuel L. Jones III']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,21396.0,1602.0,2413.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Pete Ross is,True,True,True,False,False
73,45014,Q3453575,P27,Q30,P36,Q61,Rusty Collins,United States of America,"Washington, D.C.","['Russell Collins', 'Firefist']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'America (United States)', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America']","['Washington, D. C.', 'D.C. Washington', 'Washington', 'The District', 'D.C.', 'DC', 'District of Columbia', 'Washington D.C.', 'Washington, DC', 'US-DC', 'Washington DC', 'Washington, D.C., U.S.', 'Washington, District of Columbia']",film character,country of citizenship,country,capital,city,25581.0,14163.0,797.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Rusty Collins is,True,True,True,False,False
141,45158,Q4006190,P1441,Q431873,P495,Q30,Larry Talbot,The Wolf Man,United States of America,"['The Wolf Man', 'Lawrence Stewart Talbot']",['Wolf Man'],"['US', 'America', 'United States', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,present in work,film,country of origin,country,6951.0,10250.0,297.0,the work that features {},the country of origin of {},the country of origin of the work that features Larry Talbot is,True,True,True,False,False
103,45480,Q29171742,P27,Q17,P38,Q8146,Taki Tachibana,Japan,yen,['Tachibana Taki'],"['Iapan', 'Iapon', 'Land of Rising Sun', '🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan']","['¥', 'Japanese yen', 'JPY']",film character,country of citizenship,country,currency,currency,18548.0,47117.0,10718.0,the country of citizenship of {},the currency of {},the currency of the country of citizenship of Taki Tachibana is,True,True,True,False,False
131,46367,Q6383900,P1441,Q846679,P495,Q30,Mr. Miyagi,The Karate Kid,United States of America,"['Hideo Miyagi', 'Keisuke Miyagi', 'Miyagi Yakuga', 'Nariyoshi Miyagi']",['Karate Kid'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,present in work,film,country of origin,country,13.0,5040.0,1437.0,the work that features {},the country of origin of {},the country of origin of the work that features Mr. Miyagi is,True,True,True,False,False
343,46710,Q2713628,P1441,Q272506,P50,Q298827,Christine Daaé,The Phantom of the Opera,Gaston Leroux,['Christine Daae'],"[""Le Fantôme de L'opéra""]",['Gaston Louis Alfred Leroux'],literary character,present in work,literary work,author,human,1847.0,271.0,23908.0,the work that features {},the author of {},the author of the work that features Christine Daaé is,True,True,True,False,False
340,46711,Q2713628,P1441,Q272506,P495,Q142,Christine Daaé,The Phantom of the Opera,France,['Christine Daae'],"[""Le Fantôme de L'opéra""]","['Republic of France', 'the Hexagon', 'French Republic', 'FRA', 'fr', 'FR']",literary character,present in work,literary work,country of origin,country,7870.0,65.0,87.0,the work that features {},the country of origin of {},the country of origin of the work that features Christine Daaé is,True,True,True,False,False
124,46861,Q11682046,P1441,Q17738,P58,Q38222,Garven Dreis,Star Wars: Episode IV – A New Hope,George Lucas,"['Dreis', 'Dave Dreis', 'Garven ""Dave"" Dreis', 'Red Leader']","['Star Wars', 'A New Hope', 'Star Wars IV', 'Star Wars: A New Hope', 'Star Wars: Episode IV', 'Star Wars: Episode IV A New Hope']",['George Walton Lucas Jr.'],film character,present in work,film,screenwriter,human,18548.0,1618.0,47117.0,the work that features {},the screenwriter of {},the screenwriter of the work that features Garven Dreis is,True,True,True,False,False
121,46862,Q11682046,P1441,Q17738,P86,Q131285,Garven Dreis,Star Wars: Episode IV – A New Hope,John Williams,"['Dreis', 'Dave Dreis', 'Garven ""Dave"" Dreis', 'Red Leader']","['Star Wars', 'A New Hope', 'Star Wars IV', 'Star Wars: A New Hope', 'Star Wars: Episode IV', 'Star Wars: Episode IV A New Hope']","['Johnny Williams', 'John T. Williams', 'John Towner Williams']",film character,present in work,film,composer,human,18548.0,1601.0,1.0,the work that features {},the composer of {},the composer of the work that features Garven Dreis is,True,False,True,False,False
132,46958,Q3755427,P1441,Q17738,P495,Q30,General Dodonna,Star Wars: Episode IV – A New Hope,United States of America,['Jan Dodonna'],"['Star Wars', 'A New Hope', 'Star Wars IV', 'Star Wars: A New Hope', 'Star Wars: Episode IV', 'Star Wars: Episode IV A New Hope']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,present in work,film,country of origin,country,26855.0,30520.0,14150.0,the work that features {},the country of origin of {},the country of origin of the work that features General Dodonna is,True,True,True,False,False
153,47152,Q56379783,P1441,Q23759268,P57,Q432598,Ahmanet,The Mummy,Alex Kurtzman,['Princess Ahmanet'],"['Mummy', 'The Mummy 3D']","['Alexander Hilary Kurtzman', 'Alexander Kurtzman']",film character,present in work,film,director,human,126.0,15899.0,4781.0,the work that features {},the director of {},the director of the work that features Ahmanet is,True,False,True,False,False
123,47156,Q56379783,P1441,Q23759268,P272,Q168383,Ahmanet,The Mummy,Universal Pictures,['Princess Ahmanet'],"['Mummy', 'The Mummy 3D']","['Universal Studios', 'Universal City Studios LLC', 'Universal Film Manufacturing Company', 'Universal-International Pictures Inc.']",film character,present in work,film,production company,film production company,4837.0,47117.0,10718.0,the work that features {},the company that produced {},the company that produced the work that features Ahmanet is,True,False,True,False,False
240,47216,Q332958,P22,Q91,P26,Q215062,Edward Baker Lincoln,Abraham Lincoln,Mary Todd Lincoln,['Eddie Lincoln'],"['Lincoln', 'Honest Abe', 'A. Lincoln', 'Abe Lincoln', 'President Lincoln', 'Uncle Abe']","['Mary Todd', 'Mary Ann Lincoln', 'Mary Ann Todd', 'Mary Ann Todd Lincoln']",human,father,human,spouse,human,953.0,16905.0,2936.0,the father of {},the spouse of {},the spouse of the father of Edward Baker Lincoln is,True,False,True,False,False
265,47222,Q5338658,P22,Q91,P26,Q215062,William Wallace Lincoln,Abraham Lincoln,Mary Todd Lincoln,['Willie Lincoln'],"['Lincoln', 'Honest Abe', 'A. Lincoln', 'Abe Lincoln', 'President Lincoln', 'Uncle Abe']","['Mary Todd', 'Mary Ann Lincoln', 'Mary Ann Todd', 'Mary Ann Todd Lincoln']",human,father,human,spouse,human,1060.0,16905.0,2936.0,the father of {},the spouse of {},the spouse of the father of William Wallace Lincoln is,True,False,True,False,False
279,47279,Q146535,P86,Q255,P25,Q14507972,Piano Sonata No. 21,Ludwig van Beethoven,Maria Magdalena van Beethoven,"['Waldstein', 'Piano Sonata No. 21 in C Major, Op. 53']","['Beethoven', 'Ludwig Van Beethoven', 'Louis van Beethoven', 'L. Bethovenas', 'L. v. Beethoven', 'L. van Beethoven', 'L. van Betkhoven', 'Ludvig van Beethoven', 'Ludwik van Beethoven', 'Ludwig von Beethoven']",['Maria Magdalena Keverich'],musical work/composition,composer,human,mother,human,86.0,5521.0,68.0,the composer of {},the mother of {},the mother of the composer of Piano Sonata No. 21 is,True,False,True,False,False
266,47295,Q146752,P86,Q255,P25,Q14507972,Piano Sonata No. 30,Ludwig van Beethoven,Maria Magdalena van Beethoven,"['Piano Sonata No. 30 in E Major, Op. 109']","['Beethoven', 'Ludwig Van Beethoven', 'Louis van Beethoven', 'L. Bethovenas', 'L. v. Beethoven', 'L. van Beethoven', 'L. van Betkhoven', 'Ludvig van Beethoven', 'Ludwik van Beethoven', 'Ludwig von Beethoven']",['Maria Magdalena Keverich'],musical work/composition,composer,human,mother,human,67.0,5521.0,68.0,the composer of {},the mother of {},the mother of the composer of Piano Sonata No. 30 is,True,False,True,False,False
225,47299,Q146793,P86,Q255,P25,Q14507972,Piano Sonata No. 32,Ludwig van Beethoven,Maria Magdalena van Beethoven,"['Piano Sonata No. 32 in C Minor, Op. 111']","['Beethoven', 'Ludwig Van Beethoven', 'Louis van Beethoven', 'L. Bethovenas', 'L. v. Beethoven', 'L. van Beethoven', 'L. van Betkhoven', 'Ludvig van Beethoven', 'Ludwik van Beethoven', 'Ludwig von Beethoven']",['Maria Magdalena Keverich'],musical work/composition,composer,human,mother,human,102.0,5521.0,68.0,the composer of {},the mother of {},the mother of the composer of Piano Sonata No. 32 is,True,False,True,False,False
214,47303,Q146767,P86,Q255,P25,Q14507972,Piano Sonata No. 31,Ludwig van Beethoven,Maria Magdalena van Beethoven,"['Piano Sonata in A flat major, Op. 110', 'Piano Sonata No. 31 in A-flat Major, Op. 110']","['Beethoven', 'Ludwig Van Beethoven', 'Louis van Beethoven', 'L. Bethovenas', 'L. v. Beethoven', 'L. van Beethoven', 'L. van Betkhoven', 'Ludvig van Beethoven', 'Ludwik van Beethoven', 'Ludwig von Beethoven']",['Maria Magdalena Keverich'],musical work/composition,composer,human,mother,human,60.0,5521.0,68.0,the composer of {},the mother of {},the mother of the composer of Piano Sonata No. 31 is,True,False,True,False,False
233,47797,Q325016,P22,Q1035,P22,Q204473,George Howard Darwin,Charles Darwin,Robert Darwin,"['George Darwin', 'Sir George Howard Darwin', 'G. H. Darwin', 'George H. Darwin']","['Darwin', 'Charles Robert Darwin', 'Charles R. Darwin']",['Robert Waring Darwin'],human,father,human,father,human,79.0,3737.0,63.0,the father of {},the father of {},the father of the father of George Howard Darwin is,True,False,True,False,False
238,47803,Q1333425,P22,Q1035,P26,Q242147,Francis Darwin,Charles Darwin,Emma Darwin,['Sir Francis Darwin'],"['Darwin', 'Charles Robert Darwin', 'Charles R. Darwin']","['Emma Wedgwood', 'Emma Wedgwood Darwin']",human,father,human,spouse,human,60.0,3737.0,182.0,the father of {},the spouse of {},the spouse of the father of Francis Darwin is,True,True,True,False,False
271,47921,Q18527366,P26,Q1275,P27,Q145,Cynthia Jebb,Gladwyn Jebb,United Kingdom,"['Cynthia Jebb, Lady Gladwyn', 'Cynthia Noble']","['1st Baron Gladwyn', 'Hubert M. Gladwyn', 'Hubert Miles Gladwyn Jebb, 1st Baron Gladwyn', 'The Lord Gladwyn']","['Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland', 'G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.']",human,spouse,human,country of citizenship,country,6.0,102.0,22709.0,the spouse of {},the country of citizenship of {},the country of citizenship of the spouse of Cynthia Jebb is,True,True,True,False,False
196,48324,Q1131715,P175,Q1768,P27,Q30,"Oh, Lady Be Good!",Ella Fitzgerald,United States of America,"['Lady Be Good', 'Oh Lady Be Good!']","['Queen of Jazz', 'The First Lady of Jazz', 'Ella Jane Fitzgerald', 'Lady Ella', 'The First Lady of Song']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",musical work/composition,performer,human,country of citizenship,country,17.0,6367.0,43712.0,the performer of {},the country of citizenship of {},"the country of citizenship of the performer of Oh, Lady Be Good! is",True,True,True,False,False
202,48386,Q1281308,P22,Q2042,P26,Q433393,Philippe de Gaulle,Charles de Gaulle,Yvonne de Gaulle,"['Admiral Philippe de Gaulle', 'Philippe Henri Xavier Antoine de Gaulle']","['Charles André Joseph Marie de Gaulle', 'General Charles Andre Joseph Marie de Gaulle']","['Yvone Charlotte Anne Marie Vendroux', 'Yvonne Charlotte Anne Marie Vendroux', 'Yvonne Charlotte Anne-Marie de Gaulle', 'Yvonne Vendroux']",human,father,human,spouse,human,335.0,3523.0,160.0,the father of {},the spouse of {},the spouse of the father of Philippe de Gaulle is,True,False,True,False,False
198,48620,Q271162,P22,Q2071,P27,Q30,Jennifer Lynch,David Lynch,United States of America,['Jennifer Chambers Lynch'],['David Keith Lynch'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",human,father,human,country of citizenship,country,667.0,6690.0,43712.0,the father of {},the country of citizenship of {},the country of citizenship of the father of Jennifer Lynch is,True,True,True,False,False
226,48822,Q1101434,P50,Q4302,P27,Q142,Cligès,Chrétien de Troyes,France,"['Cliges', 'Cligés']","['Chrétien', 'Chretien de Troyes']","['Republic of France', 'the Hexagon', 'French Republic', 'FRA', 'fr', 'FR']",literary work,author,human,country of citizenship,country,16.0,199.0,12685.0,the author of {},the country of citizenship of {},the country of citizenship of the author of Cligès is,True,True,True,False,False
248,49331,Q866273,P50,Q5617,P800,Q2594423,Bisclavret,Marie de France,Lais of Marie de France,['The Lay of the Were-Wolf'],"['Marie', 'Marie of France', 'Mary of Normandy']",['Lays of Marie de France'],literary work,author,human,notable work,literary work,61.0,135.0,49.0,the author of {},the most notable work of {},the most notable work of the author of Bisclavret is,True,True,True,False,False
234,49342,Q11866,P50,Q5673,P800,Q11868,The Emperor's New Clothes,Hans Christian Andersen,The Ugly Duckling,['Kejserens nye klæder'],"['Hans Andersen', 'H. C. Andersen', 'H.C. Andersen', 'H.Ch. Andersen']","['Ugly Duckling, The']",literary work,author,human,notable work,literary work,1183.0,2661.0,522.0,the author of {},the most notable work of {},the most notable work of the author of The Emperor's New Clothes is,True,False,True,False,False
204,49439,Q6689999,P86,Q5977,P27,Q30,Love's Made a Fool of You,Buddy Holly,United States of America,['Love’s Made a Fool of You'],"['Charles Hardin Holley', 'Charles Holley']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",musical work/composition,composer,human,country of citizenship,country,13.0,3500.0,43712.0,the composer of {},the country of citizenship of {},the country of citizenship of the composer of Love's Made a Fool of You is,True,True,True,False,False
245,49440,Q6689999,P175,Q5977,P27,Q30,Love's Made a Fool of You,Buddy Holly,United States of America,['Love’s Made a Fool of You'],"['Charles Hardin Holley', 'Charles Holley']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",musical work/composition,performer,human,country of citizenship,country,13.0,3500.0,43712.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Love's Made a Fool of You is,True,True,True,False,False
