,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
479,30788,Q104541491,P800,Q104541176,P495,Q884,Nimble Neuron,Eternal Return: Black Survival,South Korea,['O’ol Blue Inc'],"['ERBS', 'ER', 'Black Survival', 'Black Survival: Eternal Return', 'BSER', 'Eternal Return']","['Republic of Korea', 'KOR', 'SK', 'ROK', 'kr', '🇰🇷', 'Hanguk', 'Korea (South)', 'Daehan Minguk', 'Daehanminguk', 'Korea Republic', 'Rep. Korea', 'S. Korea']",video game developer,notable work,video game,country of origin,country,1804.0,0.0,6876.0,the most notable work of {},the country of origin of {},the country of origin of the most notable work of Nimble Neuron is,True,True,False,False,False
295,31297,Q12206942,P26,Q51789,P175,Q37876,Darth Vader,Padmé Amidala,Natalie Portman,"['Vader', 'Anakin Skywalker', 'Lord Vader']","['Padme Amidala', 'Padme Naberrie', 'Padmé Naberrie', 'Queen Amidala', 'Senator Amidala']","['Nat', 'Natalie Hershlag', 'Neta-Lee Herschlag']",literary character,spouse,literary character,performer,human,14259.0,0.0,47117.0,the spouse of {},the performer of {},the performer of the spouse of Darth Vader is,True,True,False,False,False
238,33347,Q939956,P175,Q19877770,P27,Q142,Paul Atreides,Timothée Chalamet,France,"['Usul', 'Mahdi', 'Kwisatz Haderach', ""Paul Muad'Dib"", ""Muad'Dib"", ""Muad'Dib Usul"", 'Lisan al-Gaib']","['Timothee Chalamet', 'Timothée Hal Chalamet']","['Republic of France', 'the Hexagon', 'French Republic', 'FRA', 'fr', 'FR']",literary character,performer,human,country of citizenship,country,32.0,6140.0,171.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Paul Atreides is,True,True,False,False,False
226,34358,Q1322354,P175,Q508333,P27,Q30,Tom Paris,Robert Duncan McNeill,United States of America,['Thomas Eugene Paris'],['Robert Duncan McNeil'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",literary character,performer,human,country of citizenship,country,21396.0,1602.0,2413.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Tom Paris is,True,True,False,False,False
236,35278,Q96280912,P175,Q165518,P800,Q193573,Mark Renton,Ewan McGregor,Moulin Rouge!,['Renton'],['Ewan Gordon McGregor'],['Moulin Rouge'],literary character,performer,human,notable work,film,1241.0,47117.0,10842.0,the performer of {},the most notable work of {},the most notable work of the performer of Mark Renton is,True,True,False,False,False
298,35895,Q304741,P22,Q939956,P175,Q19877770,Leto II Atreides,Paul Atreides,Timothée Chalamet,['Leto III'],"['Usul', 'Mahdi', 'Kwisatz Haderach', ""Paul Muad'Dib"", ""Muad'Dib"", ""Muad'Dib Usul"", 'Lisan al-Gaib']","['Timothee Chalamet', 'Timothée Hal Chalamet']",literary character,father,literary character,performer,human,11657.0,9676.0,1571.0,the father of {},the performer of {},the performer of the father of Leto II Atreides is,True,True,False,False,False
315,36011,Q2386582,P1441,Q477831,P495,Q145,Digory Kirke,The Magician's Nephew,United Kingdom,"['Lord Digory', 'Professor Kirke']","['The Chronicles of Narnia, book 1 (late reissue)', 'The Chronicles of Narnia, book 6', ""Magician's Nephew""]","['Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland', 'G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.']",literary character,present in work,literary work,country of origin,country,14.0,7380.0,657.0,the work that features {},the country of origin of {},the country of origin of the work that features Digory Kirke is,True,True,False,False,False
299,36528,Q2456444,P22,Q191527,P27,Q30,Renesmee Cullen,Edward Cullen,United States of America,"['Nessie', 'Renesmee Carlie Cullen']","['Edward Anthony Masen, Jr.']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",literary character,father,literary character,country of citizenship,country,1025.0,179.0,132.0,the father of {},the country of citizenship of {},the country of citizenship of the father of Renesmee Cullen is,True,True,False,False,False
294,36529,Q2456444,P22,Q191527,P175,Q36767,Renesmee Cullen,Edward Cullen,Robert Pattinson,"['Nessie', 'Renesmee Carlie Cullen']","['Edward Anthony Masen, Jr.']",['Robert Douglas Thomas Pattinson'],literary character,father,literary character,performer,human,1025.0,179.0,291.0,the father of {},the performer of {},the performer of the father of Renesmee Cullen is,True,True,False,False,False
296,36551,Q124062545,P22,Q123580994,P22,Q123581344,Liu Shan,Liu Bei,Liu Hong,['Liu Shan (Romance of the Three Kingdoms)'],"['Liu Bei (Romance of the Three Kingdoms)', 'Liu Xuande']",['Liu Hong (Romance of the Three Kingdoms)'],literary character,father,literary character,father,literary character,26855.0,3932.0,9967.0,the father of {},the father of {},the father of the father of Liu Shan is,True,True,False,False,False
142,36564,Q2480769,P1441,Q17738,P57,Q38222,Beru Lars,Star Wars: Episode IV – A New Hope,George Lucas,"['Beru Whitesun', 'Aunt Beru', 'Beru Whitesun Lars']","['Star Wars', 'A New Hope', 'Star Wars IV', 'Star Wars: A New Hope', 'Star Wars: Episode IV', 'Star Wars: Episode IV A New Hope']",['George Walton Lucas Jr.'],literary character,present in work,film,director,human,5567.0,2953.0,165.0,the work that features {},the director of {},the director of the work that features Beru Lars is,True,True,False,False,False
126,36565,Q2480769,P1441,Q17738,P58,Q38222,Beru Lars,Star Wars: Episode IV – A New Hope,George Lucas,"['Beru Whitesun', 'Aunt Beru', 'Beru Whitesun Lars']","['Star Wars', 'A New Hope', 'Star Wars IV', 'Star Wars: A New Hope', 'Star Wars: Episode IV', 'Star Wars: Episode IV A New Hope']",['George Walton Lucas Jr.'],literary character,present in work,film,screenwriter,human,5567.0,2953.0,165.0,the work that features {},the screenwriter of {},the screenwriter of the work that features Beru Lars is,True,True,False,False,False
132,36567,Q2480769,P1441,Q17738,P162,Q38222,Beru Lars,Star Wars: Episode IV – A New Hope,George Lucas,"['Beru Whitesun', 'Aunt Beru', 'Beru Whitesun Lars']","['Star Wars', 'A New Hope', 'Star Wars IV', 'Star Wars: A New Hope', 'Star Wars: Episode IV', 'Star Wars: Episode IV A New Hope']",['George Walton Lucas Jr.'],literary character,present in work,film,producer,human,5878.0,0.0,28.0,the work that features {},the producer of {},the producer of the work that features Beru Lars is,True,True,False,False,False
297,36685,Q958444,P22,Q170241,P26,Q3039162,Korak,Tarzan,Jane Porter,"['John ""Jack"" Clayton III']","['Lord Greystoke', 'John Clayton II', 'Viscount Greystoke']","['Jane Clayton', 'Jane Clayton, Lady Greystoke', 'Lady Greystoke']",literary character,father,literary character,spouse,literary character,1416.0,16636.0,25766.0,the father of {},the spouse of {},the spouse of the father of Korak is,True,True,False,False,False
211,37193,Q2699024,P50,Q93620,P27,Q30,The Inheritance Cycle,Christopher Paolini,United States of America,['Inheritance Cycle'],['Christopher James Paolini'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",novel series,author,human,country of citizenship,country,26855.0,2612.0,30.0,the author of {},the country of citizenship of {},the country of citizenship of the author of The Inheritance Cycle is,True,True,False,False,False
227,37311,Q2516759,P50,Q212727,P800,Q213167,The Kane Chronicles,Rick Riordan,Percy Jackson & the Olympians,"['Carter Kane and Sadie Kane', 'con bast', 'the Kane series', 'the Kane trilogy']","['Richard Russell Riordan Jr', 'Richard Russell Riordan Junior', 'Richard Russell Riordan, Jr.']",['Percy Jackson and the Olympians'],novel series,author,human,notable work,novel series,130.0,84.0,2744.0,the author of {},the most notable work of {},the most notable work of the author of The Kane Chronicles is,True,True,False,False,False
46,37365,Q850835,P495,Q17,P36,Q1490,The Beast Player,Japan,Tokyo,['The Beast Warrior'],"['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']","['Tokio', 'Tokyo, Japan', 'Tokei', 'Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to']",novel series,country of origin,country,capital,city,5676.0,161.0,78.0,the country of origin of {},the capital of {},the capital of the country of origin of The Beast Player is,True,True,False,False,False
28,37391,Q112229806,P495,Q30,P36,Q61,The Sundering,United States of America,"Washington, D.C.",['Forgotten Realms: The Sundering'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Washington', 'The District', 'D.C.', 'DC', 'District of Columbia', 'Washington D.C.', 'Washington, DC', 'US-DC', 'Washington DC', 'Washington, D.C., U.S.', 'Washington, District of Columbia', 'Washington, D. C.', 'D.C. Washington']",novel series,country of origin,country,capital,city,26301.0,347.0,1181.0,the country of origin of {},the capital of {},the capital of the country of origin of The Sundering is,True,True,False,False,False
184,37832,Q2924461,P127,Q126399,P159,Q39561,DC Comics,Warner Bros.,Burbank,"['DC', 'DC Comics, Inc.']","['WB', 'Warner Bros. Studios', 'Warner Bros. Pictures', 'Warner Bros. Entertainment Inc.', 'Warner Bros. Entertainment, Inc.', 'Warner Bros. Film Productions Germany', 'Warner Brothers']","['Burbank, California', 'Burbank, CA']",book publisher,owned by,film production company,headquarters location,city,12151.0,347.0,406.0,the owner of {},the headquarters location of {},the headquarters location of the owner of DC Comics is,True,True,False,False,False
48,38009,Q921536,P495,Q30,P38,Q4917,Viking Press,United States of America,United States dollar,"['Viking', 'Viking Penguin']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['United States dollars', 'USA dollar', 'USA dollars', 'greenback', '$USD', 'USD$', 'US dollars', 'American dollars', '$', 'dollar', 'dollars', 'USD', 'buck', 'American dollar', 'U. S. Dollar', 'U.S. Dollar', 'US $', 'US dollar', 'US-$', 'US$']",book publisher,country of origin,country,currency,currency,1809.0,41.0,56.0,the country of origin of {},the currency of {},the currency of the country of origin of Viking Press is,True,True,False,False,False
174,38334,Q186941,P127,Q822314,P112,Q41187,Columbia Pictures,Sony Pictures,Sony Group,"['Columbia Pictures Corporation', 'Columbia Pictures Entertainment', 'Columbia Pictures Industries, Inc.', 'CPII']","['SPE', 'Columbia Pictures Entertainment, Inc.', 'Sony Pictures Entertainment Inc.', 'Sony Pictures Entertainment, Inc.']","['Sony Corporation', 'Sony Corp.', 'Sony Corporation (Tokyo)', 'Tokyo Telecommunications Engineering Corporation', 'Tokyo Tsushin Kogyo K.K.', 'Totsuko']",film production company,owned by,film production company,founded by,public company,330.0,155.0,103.0,the owner of {},the founder of {},the founder of the owner of Columbia Pictures is,True,True,False,False,False
8,38365,Q158478,P159,Q656,P112,Q8479,Lenfilm,Saint Petersburg,Peter the Great,"['Soyuzkino', 'Goskino', 'Kino-Sever', ""Kinostudiya ''Lenfilm''"", 'Leningradkino', 'Rosfilm', 'Sevzapkino', 'Sovkino', 'Soyuzfilm']","['Leningrad', 'Petersburg', 'St. Petersburg', 'St Petersburg', 'Petrograd', 'Sankt-Peterburg']","['Peter I', 'Peter I of Russia', 'Petr Alekseevich Romanov', 'Petr I Alekseevich', 'Pissed off Peter', 'Pyotr Alekseyevich', 'Pyotr Alexeyevich Romanov', 'Pyotr Velikiy']",film production company,headquarters location,city,founded by,human,5567.0,47117.0,10842.0,the headquarters location of {},the founder of {},the founder of the headquarters location of Lenfilm is,True,True,False,False,False
388,38416,Q191224,P127,Q7414,P169,Q532423,Walt Disney Pictures,The Walt Disney Company,Bob Iger,['WDP'],"['Walt Disney', 'Disney', 'Disney Brothers Cartoon Studio', 'Walt Disney Productions', 'The Walt Disney Studio', 'Walt Disney Company']","['Robert A. Iger', 'Robert Allen ""Bob"" Iger', 'Robert Allen Iger', 'Robert Iger']",film production company,owned by,public company,chief executive officer,human,18548.0,5619.0,311.0,the owner of {},the chief executive officer of {},the chief executive officer of the owner of Walt Disney Pictures is,True,True,False,False,False
18,38438,Q947354,P159,Q8646,P85,Q156136,Shaw Brothers Studio,Hong Kong,March of the Volunteers,['SB'],"['HKG', 'HK', 'Hongkong', 'hk', '🇭🇰', 'China Hong Kong', 'HKSAR', 'Hong Kong SAR', 'Hong Kong SAR, China', 'Hong Kong Special Administrative Region', 'Hong Kong, China', 'xiang gang']","['Yìyǒngjūn Jìnxíngqǔ', 'National anthem of China']",film production company,headquarters location,city,anthem,musical work/composition,1.0,2084.0,5379.0,the headquarters location of {},the national anthem of {},the national anthem of the headquarters location of Shaw Brothers Studio is,True,True,False,False,False
367,38530,Q515708,P127,Q7414,P169,Q532423,DIC Entertainment Corporation,The Walt Disney Company,Bob Iger,"['DIC', 'DIC Animation City', 'DIC Animation City, Inc.', 'DIC Audiovisuel', 'DIC Enterprises', 'DIC Enterprises, Inc.', 'DIC Entertainment, L.P.', 'DIC Productions', 'DIC Productions, L.P.', 'The Incredible World of DIC']","['Walt Disney', 'Disney', 'Disney Brothers Cartoon Studio', 'Walt Disney Productions', 'The Walt Disney Studio', 'Walt Disney Company']","['Robert A. Iger', 'Robert Allen ""Bob"" Iger', 'Robert Allen Iger', 'Robert Iger']",film production company,owned by,public company,chief executive officer,human,976.0,8.0,14137.0,the owner of {},the chief executive officer of {},the chief executive officer of the owner of DIC Entertainment Corporation is,True,True,False,False,False
383,38591,Q1111024,P127,Q214346,P112,Q725940,MTV Films,Viacom,Sumner Redstone,"['MTV Entertainment Studios', 'MTV Music and Series Development', 'MTV Original Series', 'MTV Production Development', 'MTV Productions', 'MTV Series Entertainment', 'MTV Studios']","['Viacom (2006–2019)', 'Video & Audio Communications']","['Sumner Murray Redstone', 'Sumner Murray Rothstein', 'Sumner Rothstein']",film production company,owned by,public company,founded by,human,5676.0,383.0,328.0,the owner of {},the founder of {},the founder of the owner of MTV Films is,True,True,False,False,False
1,39565,Q217533,P123,Q2924461,P127,Q126399,Joker,DC Comics,Warner Bros.,"['The Joker', 'Red Hood', 'Jack Napier', 'Arthur Fleck', 'Clown Prince of Crime', 'Harlequin of Hate']","['DC', 'DC Comics, Inc.']","['Warner Bros. Entertainment Inc.', 'Warner Bros. Entertainment, Inc.', 'Warner Bros. Film Productions Germany', 'Warner Brothers', 'WB', 'Warner Bros. Studios', 'Warner Bros. Pictures']",film character,publisher,book publisher,owned by,film production company,4628.0,47117.0,10718.0,the publisher of {},the owner of {},the owner of the publisher of Joker is,True,True,False,False,False
5,39566,Q2695156,P123,Q2924461,P127,Q126399,Batman,DC Comics,Warner Bros.,"['Bruce Wayne', 'Bat-Man', 'Caped Crusader', 'Matches Malone', 'Mordecai Wayne', 'Sir Hemingford Grey', 'the Bat', 'the Bat-Man', 'the Batman', 'the Caped Crusader', 'the Dark Knight', 'the Insider', ""the World's Greatest Detective"", 'Wayne, Bruce']","['DC', 'DC Comics, Inc.']","['Warner Bros. Entertainment Inc.', 'Warner Bros. Entertainment, Inc.', 'Warner Bros. Film Productions Germany', 'Warner Brothers', 'WB', 'Warner Bros. Studios', 'Warner Bros. Pictures']",film character,publisher,book publisher,owned by,film production company,3140.0,47117.0,10718.0,the publisher of {},the owner of {},the owner of the publisher of Batman is,True,True,False,False,False
163,41873,Q281901,P22,Q158931,P175,Q58444,Talia al Ghul,Ra's al Ghul,Liam Neeson,"['Leviathan', ""Daughter of the Demon's Head"", 'Miranda Tate', 'Talia Head']","['The Demon', ""Demon's Head"", 'Henri Ducard', 'Terry Gene Kase']",['William John Neeson'],film character,father,film character,performer,human,1416.0,16636.0,2506.0,the father of {},the performer of {},the performer of the father of Talia al Ghul is,True,True,False,False,False
165,41896,Q2267017,P22,Q857921,P26,Q5350072,Cable,Cyclops,Jean Grey,"['Nathan Christopher Charles Summers', ""Nathan Dayspring Askani'Son"", 'Nathan Summers', 'Nathan Winters', 'Soldier X']","['Slim', 'Scott Summers']","['Dark Fenix', 'Fenix', 'Jean Elaine Gray', 'Jean Elaine Grises Summers', 'Jean Grey-Summers', 'Marvel Girl']",film character,father,film character,spouse,film character,496.0,15.0,5040.0,the father of {},the spouse of {},the spouse of the father of Cable is,True,True,False,False,False
223,42521,Q2663841,P175,Q43416,P27,Q16,John Constantine,Keanu Reeves,Canada,"['Constantine', 'Hellblazer']",['Keanu Charles Reeves'],"['CA', 'CAN', 'Dominion of Canada', 'Canada (country)', 'Commonwealth of Canada', 'ISO 3166-1:CA', 'ᑲᓇᑕ']",film character,performer,human,country of citizenship,country,3902.0,47117.0,6344.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of John Constantine is,True,True,False,False,False
38,43133,Q2500238,P27,Q30,P36,Q61,Renee Montoya,United States of America,"Washington, D.C.",['Question'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'America (United States)', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America']","['US-DC', 'Washington DC', 'Washington, D.C., U.S.', 'Washington, District of Columbia', 'Washington', 'The District', 'D.C.', 'DC', 'District of Columbia', 'Washington D.C.', 'Washington, DC', 'Washington, D. C.', 'D.C. Washington']",film character,country of citizenship,country,capital,city,10658.0,4678.0,0.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Renee Montoya is,True,True,False,False,False
135,43832,Q2706880,P1441,Q163872,P495,Q30,Sal Maroni,The Dark Knight,United States of America,['Salvatore Maroni'],"['Dark Knight', 'TDK']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,present in work,film,country of origin,country,167.0,10572.0,669.0,the work that features {},the country of origin of {},the country of origin of the work that features Sal Maroni is,True,True,False,False,False
31,44653,Q61355618,P27,Q30,P36,Q61,Beetle Bailey,United States of America,"Washington, D.C.","['Carl James ""Beetle"" Bailey', 'Carl James Bailey', 'Private Baily', 'Private Carl James ""Beetle"" Bailey', 'Private Carl James Bailey']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Washington', 'The District', 'D.C.', 'DC', 'District of Columbia', 'Washington D.C.', 'Washington, DC', 'US-DC', 'Washington DC', 'Washington, D.C., U.S.', 'Washington, District of Columbia', 'Washington, D. C.', 'D.C. Washington']",film character,country of citizenship,country,capital,city,21.0,0.0,8319.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Beetle Bailey is,True,True,False,False,False
123,44850,Q24050065,P1441,Q5887360,P58,Q717015,Peter Quill,Guardians of the Galaxy,James Gunn,"['Peter Jason Quill', 'Star-Lord', 'Starlord']",['Guardians of the Galaxy Vol. 1'],['James Francis Gunn Jr.'],film character,present in work,film,screenwriter,human,6951.0,354.0,24.0,the work that features {},the screenwriter of {},the screenwriter of the work that features Peter Quill is,True,True,False,False,False
47,45175,Q23895040,P27,Q30,P85,Q44696,James Rhodes,United States of America,The Star-Spangled Banner,['War Machine'],"['US', 'America', 'United States', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",film character,country of citizenship,country,anthem,musical work/composition,874.0,2084.0,5379.0,the country of citizenship of {},the national anthem of {},the national anthem of the country of citizenship of James Rhodes is,True,True,False,False,False
66,45198,Q552000,P27,Q30,P36,Q61,Flash Thompson,United States of America,"Washington, D.C.","['Eugene', 'Eugene Thompson', 'Agent Anti-Venom', 'Agent Venom']","['US', 'America', 'United States', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Washington', 'The District', 'D.C.', 'DC', 'District of Columbia', 'Washington D.C.', 'Washington, DC', 'US-DC', 'Washington DC', 'Washington, D.C., U.S.', 'Washington, District of Columbia', 'Washington, D. C.', 'D.C. Washington']",film character,country of citizenship,country,capital,city,5444.0,60.0,39.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Flash Thompson is,True,True,False,False,False
206,45228,Q500727,P175,Q190998,P26,Q726136,Morticia Addams,Anjelica Huston,Robert Graham,['Morticia Frump'],['Angelica Huston'],['Bob Graham'],film character,performer,human,spouse,human,719.0,47117.0,24833.0,the performer of {},the spouse of {},the spouse of the performer of Morticia Addams is,True,True,False,False,False
51,46390,Q63761182,P27,Q30,P36,Q61,Eddie Brock,United States of America,"Washington, D.C.",['Venom'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['District of Columbia', 'Washington D.C.', 'Washington, DC', 'US-DC', 'Washington DC', 'Washington, D.C., U.S.', 'Washington, District of Columbia', 'Washington', 'The District', 'D.C.', 'DC', 'Washington, D. C.', 'D.C. Washington']",film character,country of citizenship,country,capital,city,26.0,3583.0,364.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Eddie Brock is,True,True,False,False,False
61,46441,Q60529843,P27,Q30,P85,Q44696,Killer Croc,United States of America,The Star-Spangled Banner,['Waylon Jones'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",film character,country of citizenship,country,anthem,musical work/composition,875.0,84.0,2744.0,the country of citizenship of {},the national anthem of {},the national anthem of the country of citizenship of Killer Croc is,True,True,False,False,False
138,46707,Q2713628,P1441,Q276407,P86,Q180975,Christine Daaé,The Phantom of the Opera,Andrew Lloyd Webber,['Christine Daae'],['Phantom of the Opera'],"['Andrew Lloyd Webber, Baron Lloyd-Webber', 'Baron Lloyd-Webber', 'Lord Lloyd-Webber', 'Sir Andrew Lloyd Webber', 'The Lord Lloyd-Webber', 'The Rt Hon. The Lord Lloyd-Webber']",literary character,present in work,film,composer,human,2341.0,162.0,473.0,the work that features {},the composer of {},the composer of the work that features Christine Daaé is,True,True,False,False,False
133,46951,Q3755427,P1441,Q17738,P57,Q38222,General Dodonna,Star Wars: Episode IV – A New Hope,George Lucas,['Jan Dodonna'],"['Star Wars', 'A New Hope', 'Star Wars IV', 'Star Wars: A New Hope', 'Star Wars: Episode IV', 'Star Wars: Episode IV A New Hope']",['George Walton Lucas Jr.'],film character,present in work,film,director,human,11657.0,9676.0,1001.0,the work that features {},the director of {},the director of the work that features General Dodonna is,True,True,False,False,False
143,46952,Q3755427,P1441,Q17738,P58,Q38222,General Dodonna,Star Wars: Episode IV – A New Hope,George Lucas,['Jan Dodonna'],"['Star Wars', 'A New Hope', 'Star Wars IV', 'Star Wars: A New Hope', 'Star Wars: Episode IV', 'Star Wars: Episode IV A New Hope']",['George Walton Lucas Jr.'],film character,present in work,film,screenwriter,human,11657.0,9676.0,4.0,the work that features {},the screenwriter of {},the screenwriter of the work that features General Dodonna is,True,True,False,False,False
121,46954,Q3755427,P1441,Q17738,P162,Q38222,General Dodonna,Star Wars: Episode IV – A New Hope,George Lucas,['Jan Dodonna'],"['Star Wars', 'A New Hope', 'Star Wars IV', 'Star Wars: A New Hope', 'Star Wars: Episode IV', 'Star Wars: Episode IV A New Hope']",['George Walton Lucas Jr.'],film character,present in work,film,producer,human,26855.0,2612.0,1903.0,the work that features {},the producer of {},the producer of the work that features General Dodonna is,True,True,False,False,False
218,47218,Q435793,P22,Q91,P25,Q3335588,Robert Todd Lincoln,Abraham Lincoln,Nancy Hanks Lincoln,['Robert Lincoln'],"['Lincoln', 'Honest Abe', 'A. Lincoln', 'Abe Lincoln', 'President Lincoln', 'Uncle Abe']","['Nancy Hanks', 'Nancy Lincoln']",human,father,human,mother,human,4019.0,16905.0,329.0,the father of {},the mother of {},the mother of the father of Robert Todd Lincoln is,True,True,False,False,False
212,48072,Q240928,P26,Q1409,P25,Q229413,Milonia Caesonia,Caligula,Agrippina the Elder,['Caesonia'],"['Emperor of Rome Caligula', 'Emperor of Rome Gaius', 'Emperor of Rome Gaius Caesar Germanicus', 'Gaius', 'Gaius Caesar', 'Gaius Caesar Germanicus', 'Gaius Iulius Caesar Germanicus Caligula', 'Gaius Julius Caesar Augustus Germanicus', 'Gaius Julius Caesar Germanicus', 'Gaius Julius Caesar Germanicus Minor', 'Julius Caesar Germanicus, Emperor of Rome Gaius']","['Agrippina', 'Vipsania Agrippina', 'Vipsania Julia Agrippina', 'Agrippina Maior', 'Agrippina Major']",human,spouse,human,mother,human,119.0,5573.0,356.0,the spouse of {},the mother of {},the mother of the spouse of Milonia Caesonia is,True,True,False,False,False
