,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
270,35583,Q2161603,P1441,Q280898,P495,Q30,Randall Flagg,The Dark Tower,United States of America,"['RF', 'Richard Fry', 'The Dark Man', 'Ageless Stranger', 'Bill Hinch', 'Marten Broadcloak', 'R. F.', 'Ramsey Forrest', 'Raymond Fiegler', 'Richard Fannin', 'Richard Farris', 'Richard Freemantle', 'Robert Franq', 'Rudin Filaro', 'Russell Faraday', 'The Covenant Man', 'The Hardcase', 'The Man In Black', ""The walkin' Dude"", ""Walter o'Dim"", 'Walter Padick']",['Dark Tower'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",literary character,present in work,novel series,country of origin,country,13.0,10631.0,4560.0,the work that features {},the country of origin of {},the country of origin of the work that features Randall Flagg is,True,True,True,False,False
133,35746,Q6470022,P1441,Q270385,P495,Q30,Lady Catherine de Bourgh,Pride & Prejudice,United States of America,['Catherine de Bourgh'],['Pride and Prejudice'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'America (United States)', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America']",literary character,present in work,film,country of origin,country,2040.0,1013.0,0.0,the work that features {},the country of origin of {},the country of origin of the work that features Lady Catherine de Bourgh is,True,False,True,False,False
121,35831,Q6470022,P1441,Q940014,P495,Q30,Lady Catherine de Bourgh,Pride and Prejudice,United States of America,['Catherine de Bourgh'],"[""'' Pride and Prejudice ''""]","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'America (United States)', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America']",literary character,present in work,film,country of origin,country,8.0,5040.0,1437.0,the work that features {},the country of origin of {},the country of origin of the work that features Lady Catherine de Bourgh is,True,False,True,False,False
153,35840,Q59208964,P175,Q2439560,P27,Q145,Cormoran Strike,Tom Burke,United Kingdom,['Cormoran Blue Strike'],['Tom Liam Benedict Burke'],"['Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland', 'G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.']",literary character,performer,human,country of citizenship,country,2792.0,89.0,47117.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Cormoran Strike is,True,False,True,False,False
195,35952,Q931582,P175,Q296177,P800,Q47703,Fredo Corleone,John Cazale,The Godfather,"['Fred Corleone', 'Freddie Corleone', 'Freddy Corleone', 'Frederico Corleone']",['John Holland Cazale'],"['Godfather', 'The Godfather Part I']",literary character,performer,human,notable work,film,5444.0,846.0,363.0,the performer of {},the most notable work of {},the most notable work of the performer of Fredo Corleone is,True,False,True,False,False
114,36563,Q2480769,P1441,Q17738,P495,Q30,Beru Lars,Star Wars: Episode IV – A New Hope,United States of America,"['Beru Whitesun', 'Aunt Beru', 'Beru Whitesun Lars']","['Star Wars', 'A New Hope', 'Star Wars IV', 'Star Wars: A New Hope', 'Star Wars: Episode IV', 'Star Wars: Episode IV A New Hope']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",literary character,present in work,film,country of origin,country,976.0,8.0,14137.0,the work that features {},the country of origin of {},the country of origin of the work that features Beru Lars is,True,True,True,False,False
137,36566,Q2480769,P1441,Q17738,P86,Q131285,Beru Lars,Star Wars: Episode IV – A New Hope,John Williams,"['Beru Whitesun', 'Aunt Beru', 'Beru Whitesun Lars']","['Star Wars', 'A New Hope', 'Star Wars IV', 'Star Wars: A New Hope', 'Star Wars: Episode IV', 'Star Wars: Episode IV A New Hope']","['Johnny Williams', 'John T. Williams', 'John Towner Williams']",literary character,present in work,film,composer,human,13929.0,0.0,0.0,the work that features {},the composer of {},the composer of the work that features Beru Lars is,True,True,True,False,False
88,36714,Q42012085,P27,Q17,P36,Q1490,Hachiman Hikigaya,Japan,Tokyo,['Hikigaya Hachiman'],"['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']","['Tokio', 'Tokyo, Japan', 'Tokei', 'Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to']",literary character,country of citizenship,country,capital,city,26855.0,66.0,25416.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Hachiman Hikigaya is,True,True,True,False,False
199,36762,Q1038545,P175,Q183439,P27,Q16,Katherine Pierce,Nina Dobrev,Canada,['Katerina Petrova'],['Nikolina Kamenova Dobreva'],"['CA', 'CAN', 'Dominion of Canada', 'Canada (country)', 'Commonwealth of Canada', 'ISO 3166-1:CA', 'ᑲᓇᑕ']",literary character,performer,human,country of citizenship,country,9940.0,347.0,47117.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Katherine Pierce is,True,False,True,False,False
197,36782,Q65510149,P175,Q229184,P27,Q30,Clary Fray,Lily Collins,United States of America,"['Clarissa Adele Fairchild', 'Clarissa Adele Fairchild-Morgenstern', 'Clarissa Adele Fray', 'Clarissa Fairchild', 'Clarissa Morgenstern', 'Clary Fairchild', 'Clary Morgenstern']",['Lily Jane Collins'],"['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",literary character,performer,human,country of citizenship,country,330.0,155.0,54.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Clary Fray is,True,True,True,False,False
75,36810,Q599351,P27,Q142,P38,Q4916,Gavroche,France,Euro,['Gavroche Thénardier'],"['Republic of France', 'the Hexagon', 'French Republic', 'FRA', 'fr', 'FR']","['€', 'euros', 'EUR', '💶']",literary character,country of citizenship,country,currency,currency,2348.0,15030.0,1192.0,the country of citizenship of {},the currency of {},the currency of the country of citizenship of Gavroche is,True,True,True,False,False
224,37020,Q15228,P50,Q892,P800,Q79762,The Lord of the Rings,J. R. R. Tolkien,The Silmarillion,"['Lord of the Rings', 'LotR', 'TLotR']","['Tolkien', 'J-R-R Tolkien', 'J.R.R. Tolkien', 'John R. R. Tolkien', 'John Ronald Reuel Tolkien', 'John Tolkien', 'J.R.R Tolkien']",['Silmarillion'],novel series,author,human,notable work,literary work,26855.0,2612.0,1903.0,the author of {},the most notable work of {},the most notable work of the author of The Lord of the Rings is,True,False,True,False,False
225,37086,Q1276821,P50,Q212727,P800,Q213167,The Heroes of Olympus,Rick Riordan,Percy Jackson & the Olympians,"['Percy Jackson & the Heroes of Olympus', 'second Percy Jackson series']","['Richard Russell Riordan Jr', 'Richard Russell Riordan Junior', 'Richard Russell Riordan, Jr.']",['Percy Jackson and the Olympians'],novel series,author,human,notable work,novel series,2541.0,47117.0,24833.0,the author of {},the most notable work of {},the most notable work of the author of The Heroes of Olympus is,True,True,True,False,False
105,37113,Q5400672,P495,Q30,P85,Q44696,Little House on the Prairie,United States of America,The Star-Spangled Banner,"['Little House on the Prairie franchise', 'Little House series', 'the Little House books']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'America (United States)', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America']","['Star-Spangled Banner', 'The Star Spangled Banner']",novel series,country of origin,country,anthem,musical work/composition,8082.0,47117.0,6344.0,the country of origin of {},the national anthem of {},the national anthem of the country of origin of Little House on the Prairie is,True,True,True,False,False
203,37617,Q16385453,P50,Q2460840,P27,Q408,Dragons of Deltora tetralogy,Jennifer Rowe,Australia,['Deltora Quest 3'],"['Emily Rodda', 'Jennifer Jane Rowe', 'Jennifer June Rowe', 'Mary-Anne Dickinson']","['Oz', 'AU', 'Down Under', 'New Holland', 'Stria', 'au', 'AUS', 'Commonwealth of Australia', 'Ꜷ', 'Aussieland', 'Straya', 'New Hollandia', 'Stralia', 'Nova Hollandia']",novel series,author,human,country of citizenship,country,561.0,4.0,0.0,the author of {},the country of citizenship of {},the country of citizenship of the author of Dragons of Deltora tetralogy is,True,True,True,False,False
51,37724,Q64497142,P495,Q17,P1304,Q333101,"So I'm a Spider, So What?",Japan,Bank of Japan,"['Kumo Desu ga, Nani ka?']","['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']","['BOJ', 'Nippon Ginkō']",novel series,country of origin,country,central bank,public company,18548.0,1618.0,248.0,the country of origin of {},the central bank of {},"the central bank of the country of origin of So I'm a Spider, So What? is",True,False,True,False,False
25,37770,Q113248497,P495,Q17,P1304,Q333101,Telepathy Girl 'Ran' Incident Notes,Japan,Bank of Japan,['Telepathy Shōjo Ran Jiken Note'],"['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']","['BOJ', 'Nippon Ginkō']",novel series,country of origin,country,central bank,public company,5567.0,2953.0,165.0,the country of origin of {},the central bank of {},the central bank of the country of origin of Telepathy Girl 'Ran' Incident Notes is,True,False,True,False,False
0,37845,Q1508259,P127,Q880582,P127,Q680946,Routledge,Taylor & Francis,Informa,"['George Routledge & Co.', 'Routledge & Kegan Paul', 'Routledge Taylor and Francis Group', 'Routledge, Warne and Routledge', 'Routledge, Warne, & Routledge']","['Taylor & Francis Group', 'Taylor & Francis, Ltd', 'Taylor and Francis', 'taylorandfrancis.com', 'tandf']","['Informa Healthcare', 'Informa plc']",book publisher,owned by,book publisher,owned by,public company,13929.0,47117.0,24833.0,the owner of {},the owner of {},the owner of the owner of Routledge is,True,True,True,False,False
287,38279,Q1047410,P127,Q7414,P112,Q8704,Walt Disney Animation Studios,The Walt Disney Company,Walt Disney,"['Disney Animation Studios', 'Disney Brothers Cartoon Studio', 'Disney Brothers Studio', 'Walt Disney Cartoon Studio', 'Walt Disney Feature Animation', 'Walt Disney Productions', 'Walt Disney Studio']","['Walt Disney', 'Disney', 'Disney Brothers Cartoon Studio', 'Walt Disney Productions', 'The Walt Disney Studio', 'Walt Disney Company']","['W. Disney', 'Walt E. Disney', 'Walter Disney', 'Walter E. Disney', 'Walter Elias Disney', 'W. E. Disney']",film production company,owned by,public company,founded by,human,9940.0,89.0,184.0,the owner of {},the founder of {},the founder of the owner of Walt Disney Animation Studios is,True,True,True,False,False
162,38476,Q191158,P112,Q133730,P800,Q666017,Zentropa,Lars von Trier,Europa,['Zentropa Productions'],['Lars Trier'],['Zentropa'],film production company,founded by,human,notable work,film,3277.0,699.0,11158.0,the founder of {},the most notable work of {},the most notable work of the founder of Zentropa is,True,False,True,False,False
293,38691,Q17076072,P127,Q515869,P740,Q24639,Lionsgate Films,Lionsgate,Vancouver,['Cinépix Film Properties'],['Lions Gate Entertainment Corporation'],"['City of Vancouver', 'Vancouver, BC', 'Vancouver, British Columbia']",film production company,owned by,public company,location of formation,city,561.0,4.0,0.0,the owner of {},the location of formation of {},the location of formation of the owner of Lionsgate Films is,True,False,True,False,False
50,39087,Q2695156,P495,Q30,P38,Q4917,Batman,United States of America,United States dollar,"['Bruce Wayne', 'Bat-Man', 'Caped Crusader', 'Matches Malone', 'Mordecai Wayne', 'Sir Hemingford Grey', 'the Bat', 'the Bat-Man', 'the Batman', 'the Caped Crusader', 'the Dark Knight', 'the Insider', ""the World's Greatest Detective"", 'Wayne, Bruce']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['$', 'dollar', 'dollars', 'USD', 'buck', 'American dollar', 'U. S. Dollar', 'U.S. Dollar', 'US $', 'US dollar', 'US-$', 'US$', 'greenback', '$USD', 'USD$', 'US dollars', 'American dollars', 'United States dollars', 'USA dollar', 'USA dollars']",film character,country of origin,country,currency,currency,334.0,18942.0,2421.0,the country of origin of {},the currency of {},the currency of the country of origin of Batman is,True,True,True,False,False
57,39131,Q194705,P27,Q30,P85,Q44696,Barbara Gordon,United States of America,The Star-Spangled Banner,"['Oracle', 'Batgirl']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",film character,country of citizenship,country,anthem,musical work/composition,30.0,47117.0,6344.0,the country of citizenship of {},the national anthem of {},the national anthem of the country of citizenship of Barbara Gordon is,True,True,True,False,False
163,39597,Q738569,P175,Q46677,P27,Q30,Kara Zor-El,Melissa Benoist,United States of America,"['Flamebird', 'Supergirl', 'Linda Lee', 'Kara Kent', 'Kara Danvers', 'Claire Connors', 'Linda Lang', 'Linda Lee Danvers']",['Melissa Marie Benoist'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,4334.0,47117.0,6344.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Kara Zor-El is,True,True,True,False,False
230,39794,Q848673,P175,Q29086,P27,Q30,Shaggy Rogers,Matthew Lillard,United States of America,"['Shaggy', 'Norville Rogers']",['Matthew Lyn Lillard'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,490.0,47117.0,24833.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Shaggy Rogers is,True,True,True,False,False
216,39806,Q1631090,P175,Q192682,P27,Q30,Deadpool,Ryan Reynolds,United States of America,"['Merc with a Mouth', 'Wade Wilson', 'Wade Winston Wilson']","['Golfian', 'Ryan Rodney Reynolds']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,128.0,1336.0,79.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Deadpool is,True,False,True,False,False
181,39968,Q391161,P175,Q10738,P27,Q16,Black Adam,Dwayne Johnson,Canada,"['Theo Adam', 'Teth-Adam']","['Dwayne ""The Rock"" Johnson', 'Dwayne Douglas Johnson', 'Dwayne The Rock Johnson', 'Flex Kavana', 'Rocky Maivia', 'The Rock']","['CA', 'CAN', 'Dominion of Canada', 'Canada (country)', 'Commonwealth of Canada', 'ISO 3166-1:CA', 'ᑲᓇᑕ']",film character,performer,human,country of citizenship,country,13929.0,0.0,0.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Black Adam is,True,True,True,False,False
187,39969,Q391161,P175,Q10738,P27,Q30,Black Adam,Dwayne Johnson,United States of America,"['Theo Adam', 'Teth-Adam']","['Dwayne ""The Rock"" Johnson', 'Dwayne Douglas Johnson', 'Dwayne The Rock Johnson', 'Flex Kavana', 'Rocky Maivia', 'The Rock']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,13929.0,0.0,47117.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Black Adam is,True,True,True,False,False
36,40216,Q729150,P27,Q30,P38,Q4917,Punisher,United States of America,United States dollar,"['Charles Fort', 'Frank Castle', 'Mr. Smith', 'Francis G. Castle', 'Frank Castiglione', 'Frank Rook', 'Johnny Tower', 'the Punisher']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['$', 'dollar', 'dollars', 'USD', 'buck', 'American dollar', 'U. S. Dollar', 'U.S. Dollar', 'US $', 'US dollar', 'US-$', 'US$', 'greenback', '$USD', 'USD$', 'US dollars', 'American dollars', 'United States dollars', 'USA dollar', 'USA dollars']",film character,country of citizenship,country,currency,currency,784.0,15899.0,4781.0,the country of citizenship of {},the currency of {},the currency of the country of citizenship of Punisher is,True,True,True,False,False
85,40293,Q1923284,P27,Q30,P85,Q44696,Daphne Blake,United States of America,The Star-Spangled Banner,"['Daphne', 'Danger-Prone Daphne', 'Daphne Blake (A Pup Named Scooby-Doo)', 'Daphne Blake (Brian Levant films)', 'Daphne Blake (LEGO)', 'Daphne Blake (Raja Gosnell films)', 'Daphne Blake (Scoob!)']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['Star-Spangled Banner', 'The Star Spangled Banner']",film character,country of citizenship,country,anthem,musical work/composition,25581.0,47117.0,6344.0,the country of citizenship of {},the national anthem of {},the national anthem of the country of citizenship of Daphne Blake is,True,True,True,False,False
111,40962,Q3801710,P1441,Q20502242,P495,Q30,Hippolyta,Wonder Woman,United States of America,"['Hippolyta (DC Comics)', 'Queen Hippolyta']","['Wonder Woman 3D', 'Wonder Woman: An IMAX 3D Experience']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,present in work,film,country of origin,country,203.0,5676.0,111.0,the work that features {},the country of origin of {},the country of origin of the work that features Hippolyta is,True,True,True,False,False
196,42213,Q511769,P175,Q40096,P27,Q30,Deadshot,Will Smith,United States of America,['Floyd Lawton'],"['Willard Smith', 'The Fresh Prince', 'Willard Carroll Smith II']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,1.0,14137.0,8681.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Deadshot is,True,False,True,False,False
241,42231,Q988925,P175,Q102124,P27,Q30,Ellen Ripley,Sigourney Weaver,United States of America,"['Ripley', 'Ellen Louise Ripley', 'Lt. Ripley']",['Susan Alexandra Weaver'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,2974.0,7271.0,3883.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Ellen Ripley is,True,True,True,False,False
193,42236,Q295599,P175,Q170587,P27,Q30,Two-Face,Tommy Lee Jones,United States of America,['Harvey Dent'],['Thomas Lee Jones'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,609.0,10.0,11040.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Two-Face is,True,True,True,False,False
176,42238,Q881024,P175,Q189694,P27,Q30,Blade,Wesley Snipes,United States of America,"['Eric Brooks', 'Daywalker', 'Eric Stokes Brooks', 'Frank Blade', 'Hannibal Francis Blade']",['Wesley Trent Snipes'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,734.0,14137.0,5379.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Blade is,True,True,True,False,False
149,42240,Q944728,P175,Q195718,P27,Q16,Lana Lang,Kristin Kreuk,Canada,"['Insect Queen', 'Gravity Girl', 'Superwoman']",['Kristin Laura Kreuk'],"['CA', 'CAN', 'Dominion of Canada', 'Canada (country)', 'Commonwealth of Canada', 'ISO 3166-1:CA', 'ᑲᓇᑕ']",film character,performer,human,country of citizenship,country,204.0,23908.0,25766.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Lana Lang is,True,True,True,False,False
186,42402,Q1799459,P175,Q180665,P27,Q30,Buffy Summers,Sarah Michelle Gellar,United States of America,['Buffy Anne Summers'],['Sarah Michelle Prinze'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,93.0,347.0,406.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Buffy Summers is,True,True,True,False,False
222,42412,Q6742587,P175,Q342549,P27,Q16,Malcolm Reynolds,Nathan Fillion,Canada,"['Mal', 'Captain Harbatkin', 'Captain Tight Pants', 'Mal Reynolds']",['Nathan Christopher Fillion'],"['CA', 'CAN', 'Dominion of Canada', 'Canada (country)', 'Commonwealth of Canada', 'ISO 3166-1:CA', 'ᑲᓇᑕ']",film character,performer,human,country of citizenship,country,4174.0,2860.0,118.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Malcolm Reynolds is,True,True,True,False,False
190,42413,Q6742587,P175,Q342549,P27,Q30,Malcolm Reynolds,Nathan Fillion,United States of America,"['Mal', 'Captain Harbatkin', 'Captain Tight Pants', 'Mal Reynolds']",['Nathan Christopher Fillion'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,6257.0,82.0,133.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Malcolm Reynolds is,True,False,True,False,False
226,42503,Q202857,P175,Q37175,P27,Q30,Captain Jack Sparrow,Johnny Depp,United States of America,"['Jack Teague', 'Jack Sparrow']","['John C. Depp II', 'John Christopher ""Johnny"" Depp II', 'John Christopher Depp', 'John Christopher Depp II', 'John Depp']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,11657.0,1571.0,47117.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Captain Jack Sparrow is,True,True,True,False,False
202,42523,Q1841525,P175,Q105825,P27,Q30,Thunderbolt Ross,William Hurt,United States of America,"['General Ross', 'Red Hulk', 'Rulk', 'Thaddeus E. Ross', 'Thaddeus Ross']",['William McChord Hurt'],"['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",film character,performer,human,country of citizenship,country,24284.0,10572.0,669.0,the performer of {},the country of citizenship of {},the country of citizenship of the performer of Thunderbolt Ross is,True,True,True,False,False
