,task,id,correct,model,e1_popularity,e2_popularity,e3_popularity
1351,two_hop_cot,11472,False,claude-3-haiku-20240307,26855.0,66.0,740.0
1352,two_hop_cot,11930,False,claude-3-haiku-20240307,996.0,10297.0,5379.0
1353,two_hop_cot,12032,False,claude-3-haiku-20240307,26855.0,3932.0,3108.0
1354,two_hop_cot,14035,True,claude-3-haiku-20240307,26855.0,66.0,740.0
1355,two_hop_cot,15703,True,claude-3-haiku-20240307,9639.0,23908.0,1439.0
1356,two_hop_cot,19072,True,claude-3-haiku-20240307,2040.0,34.0,13.0
1357,two_hop_cot,1910,False,claude-3-haiku-20240307,3902.0,771.0,7512.0
1358,two_hop_cot,20839,True,claude-3-haiku-20240307,3.0,2084.0,4978.0
1359,two_hop_cot,22100,True,claude-3-haiku-20240307,330.0,155.0,54.0
1360,two_hop_cot,2690,False,claude-3-haiku-20240307,976.0,12.0,8.0
1361,two_hop_cot,2745,False,claude-3-haiku-20240307,1714.0,90.0,14797.0
1362,two_hop_cot,27477,False,claude-3-haiku-20240307,18548.0,1601.0,1.0
1363,two_hop_cot,32530,True,claude-3-haiku-20240307,15592.0,3299.0,2950.0
1364,two_hop_cot,33077,False,claude-3-haiku-20240307,1029.0,7381.0,5379.0
1365,two_hop_cot,3321,True,claude-3-haiku-20240307,6388.0,47117.0,24833.0
1366,two_hop_cot,33484,False,claude-3-haiku-20240307,8164.0,12378.0,3432.0
1367,two_hop_cot,36767,False,claude-3-haiku-20240307,167.0,18.0,10572.0
1368,two_hop_cot,37150,True,claude-3-haiku-20240307,6951.0,354.0,24.0
1369,two_hop_cot,38051,False,claude-3-haiku-20240307,18548.0,1601.0,1.0
1370,two_hop_cot,43010,True,claude-3-haiku-20240307,14.0,14137.0,8681.0
1371,two_hop_cot,43883,False,claude-3-haiku-20240307,164.0,10572.0,669.0
1372,two_hop_cot,45459,False,claude-3-haiku-20240307,9454.0,12555.0,14846.0
1373,two_hop_cot,45966,False,claude-3-haiku-20240307,170.0,2755.0,392.0
1374,two_hop_cot,47072,False,claude-3-haiku-20240307,2610.0,781.0,29.0
1375,two_hop_cot,47185,True,claude-3-haiku-20240307,1303.0,10572.0,5469.0
1376,two_hop_cot,47406,True,claude-3-haiku-20240307,117.0,2517.0,121.0
1377,two_hop_cot,48029,False,claude-3-haiku-20240307,117.0,7029.0,238.0
1378,two_hop_cot,4861,False,claude-3-haiku-20240307,34189.0,6140.0,171.0
1379,two_hop_cot,48753,False,claude-3-haiku-20240307,3080.0,14386.0,988.0
1380,two_hop_cot,49635,True,claude-3-haiku-20240307,3466.0,33574.0,3675.0
1381,two_hop_cot,51542,False,claude-3-haiku-20240307,7.0,12018.0,1918.0
1382,two_hop_cot,5436,False,claude-3-haiku-20240307,26301.0,1599.0,1742.0
1383,two_hop_cot,55684,False,claude-3-haiku-20240307,3100.0,678.0,5739.0
1384,two_hop_cot,56234,True,claude-3-haiku-20240307,15.0,26.0,4885.0
1385,two_hop_cot,57304,False,claude-3-haiku-20240307,92.0,35.0,1115.0
1386,two_hop_cot,58396,False,claude-3-haiku-20240307,0.0,4764.0,180.0
1387,two_hop_cot,59715,False,claude-3-haiku-20240307,38.0,1805.0,4885.0
1388,two_hop_cot,60185,False,claude-3-haiku-20240307,230.0,3539.0,3830.0
1389,two_hop_cot,60191,False,claude-3-haiku-20240307,6.0,3100.0,140.0
1390,two_hop_cot,64282,False,claude-3-haiku-20240307,440.0,502.0,120.0
1391,two_hop_cot,65153,False,claude-3-haiku-20240307,28.0,96.0,21.0
1392,two_hop_cot,66504,False,claude-3-haiku-20240307,0.0,2.0,0.0
1393,two_hop_cot,67156,False,claude-3-haiku-20240307,29.0,2151.0,340.0
1394,two_hop_cot,69371,False,claude-3-haiku-20240307,0.0,163.0,0.0
1395,two_hop_cot,76339,False,claude-3-haiku-20240307,20.0,19.0,60.0
1396,two_hop_cot,76484,False,claude-3-haiku-20240307,1381.0,42.0,2.0
1397,two_hop_cot,78580,False,claude-3-haiku-20240307,0.0,24.0,25.0
1398,two_hop_cot,81963,False,claude-3-haiku-20240307,329.0,341.0,119.0
1399,two_hop_cot,8425,False,claude-3-haiku-20240307,5819.0,1336.0,47117.0
1400,two_hop_no_cot_baseline1,10299,False,claude-3-sonnet-20240229,482.0,14137.0,8681.0
1401,two_hop_no_cot_baseline1,11472,False,claude-3-sonnet-20240229,26855.0,66.0,740.0
1402,two_hop_no_cot_baseline1,11930,False,claude-3-sonnet-20240229,996.0,10297.0,5379.0
1403,two_hop_no_cot_baseline1,12032,False,claude-3-sonnet-20240229,26855.0,3932.0,3108.0
1404,two_hop_no_cot_baseline1,14035,False,claude-3-sonnet-20240229,26855.0,66.0,740.0
1405,two_hop_no_cot_baseline1,15703,False,claude-3-sonnet-20240229,9639.0,23908.0,1439.0
1406,two_hop_no_cot_baseline1,19072,False,claude-3-sonnet-20240229,2040.0,34.0,13.0
1407,two_hop_no_cot_baseline1,1910,False,claude-3-sonnet-20240229,3902.0,771.0,7512.0
1408,two_hop_no_cot_baseline1,20839,False,claude-3-sonnet-20240229,3.0,2084.0,4978.0
1409,two_hop_no_cot_baseline1,22100,False,claude-3-sonnet-20240229,330.0,155.0,54.0
1410,two_hop_no_cot_baseline1,2690,False,claude-3-sonnet-20240229,976.0,12.0,8.0
1411,two_hop_no_cot_baseline1,2745,True,claude-3-sonnet-20240229,1714.0,90.0,14797.0
1412,two_hop_no_cot_baseline1,27477,False,claude-3-sonnet-20240229,18548.0,1601.0,1.0
1413,two_hop_no_cot_baseline1,32530,False,claude-3-sonnet-20240229,15592.0,3299.0,2950.0
1414,two_hop_no_cot_baseline1,33077,False,claude-3-sonnet-20240229,1029.0,7381.0,5379.0
1415,two_hop_no_cot_baseline1,3321,False,claude-3-sonnet-20240229,6388.0,47117.0,24833.0
1416,two_hop_no_cot_baseline1,33484,False,claude-3-sonnet-20240229,8164.0,12378.0,3432.0
1417,two_hop_no_cot_baseline1,36767,False,claude-3-sonnet-20240229,167.0,18.0,10572.0
1418,two_hop_no_cot_baseline1,37150,False,claude-3-sonnet-20240229,6951.0,354.0,24.0
1419,two_hop_no_cot_baseline1,38051,False,claude-3-sonnet-20240229,18548.0,1601.0,1.0
1420,two_hop_no_cot_baseline1,43010,True,claude-3-sonnet-20240229,14.0,14137.0,8681.0
1421,two_hop_no_cot_baseline1,43883,False,claude-3-sonnet-20240229,164.0,10572.0,669.0
1422,two_hop_no_cot_baseline1,45459,False,claude-3-sonnet-20240229,9454.0,12555.0,14846.0
1423,two_hop_no_cot_baseline1,45966,False,claude-3-sonnet-20240229,170.0,2755.0,392.0
1424,two_hop_no_cot_baseline1,47072,False,claude-3-sonnet-20240229,2610.0,781.0,29.0
1425,two_hop_no_cot_baseline1,47185,False,claude-3-sonnet-20240229,1303.0,10572.0,5469.0
1426,two_hop_no_cot_baseline1,47406,False,claude-3-sonnet-20240229,117.0,2517.0,121.0
1427,two_hop_no_cot_baseline1,48029,True,claude-3-sonnet-20240229,117.0,7029.0,238.0
1428,two_hop_no_cot_baseline1,4861,False,claude-3-sonnet-20240229,34189.0,6140.0,171.0
1429,two_hop_no_cot_baseline1,48753,False,claude-3-sonnet-20240229,3080.0,14386.0,988.0
1430,two_hop_no_cot_baseline1,49635,False,claude-3-sonnet-20240229,3466.0,33574.0,3675.0
1431,two_hop_no_cot_baseline1,51542,True,claude-3-sonnet-20240229,7.0,12018.0,1918.0
1432,two_hop_no_cot_baseline1,5436,False,claude-3-sonnet-20240229,26301.0,1599.0,1742.0
1433,two_hop_no_cot_baseline1,55684,False,claude-3-sonnet-20240229,3100.0,678.0,5739.0
1434,two_hop_no_cot_baseline1,56234,False,claude-3-sonnet-20240229,15.0,26.0,4885.0
1435,two_hop_no_cot_baseline1,57304,False,claude-3-sonnet-20240229,92.0,35.0,1115.0
1436,two_hop_no_cot_baseline1,58396,False,claude-3-sonnet-20240229,0.0,4764.0,180.0
1437,two_hop_no_cot_baseline1,59715,True,claude-3-sonnet-20240229,38.0,1805.0,4885.0
1438,two_hop_no_cot_baseline1,60185,True,claude-3-sonnet-20240229,230.0,3539.0,3830.0
1439,two_hop_no_cot_baseline1,60191,False,claude-3-sonnet-20240229,6.0,3100.0,140.0
1440,two_hop_no_cot_baseline1,64282,False,claude-3-sonnet-20240229,440.0,502.0,120.0
1441,two_hop_no_cot_baseline1,65153,False,claude-3-sonnet-20240229,28.0,96.0,21.0
1442,two_hop_no_cot_baseline1,66504,False,claude-3-sonnet-20240229,0.0,2.0,0.0
1443,two_hop_no_cot_baseline1,67156,False,claude-3-sonnet-20240229,29.0,2151.0,340.0
1444,two_hop_no_cot_baseline1,69371,False,claude-3-sonnet-20240229,0.0,163.0,0.0
1445,two_hop_no_cot_baseline1,76339,False,claude-3-sonnet-20240229,20.0,19.0,60.0
1446,two_hop_no_cot_baseline1,76484,False,claude-3-sonnet-20240229,1381.0,42.0,2.0
1447,two_hop_no_cot_baseline1,78580,False,claude-3-sonnet-20240229,0.0,24.0,25.0
1448,two_hop_no_cot_baseline1,81963,False,claude-3-sonnet-20240229,329.0,341.0,119.0
1449,two_hop_no_cot_baseline1,8425,False,claude-3-sonnet-20240229,5819.0,1336.0,47117.0
1450,two_hop_cot,10299,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,482.0,14137.0,8681.0
1451,two_hop_cot,11472,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,26855.0,66.0,740.0
1452,two_hop_cot,11930,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,996.0,10297.0,5379.0
1453,two_hop_cot,12032,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,26855.0,3932.0,3108.0
1454,two_hop_cot,14035,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,26855.0,66.0,740.0
1455,two_hop_cot,15703,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,9639.0,23908.0,1439.0
1456,two_hop_cot,19072,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2040.0,34.0,13.0
1457,two_hop_cot,1910,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,3902.0,771.0,7512.0
1458,two_hop_cot,20839,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,3.0,2084.0,4978.0
1459,two_hop_cot,22100,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,330.0,155.0,54.0
1460,two_hop_cot,2690,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,976.0,12.0,8.0
1461,two_hop_cot,2745,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,1714.0,90.0,14797.0
1462,two_hop_cot,27477,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,18548.0,1601.0,1.0
1463,two_hop_cot,32530,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,15592.0,3299.0,2950.0
1464,two_hop_cot,33077,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,1029.0,7381.0,5379.0
1465,two_hop_cot,3321,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,6388.0,47117.0,24833.0
1466,two_hop_cot,33484,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,8164.0,12378.0,3432.0
1467,two_hop_cot,36767,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,167.0,18.0,10572.0
1468,two_hop_cot,37150,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,6951.0,354.0,24.0
1469,two_hop_cot,38051,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,18548.0,1601.0,1.0
1470,two_hop_cot,43010,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,14.0,14137.0,8681.0
1471,two_hop_cot,43883,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,164.0,10572.0,669.0
1472,two_hop_cot,45459,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,9454.0,12555.0,14846.0
1473,two_hop_cot,45966,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,170.0,2755.0,392.0
1474,two_hop_cot,47072,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2610.0,781.0,29.0
1475,two_hop_cot,47185,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,1303.0,10572.0,5469.0
1476,two_hop_cot,47406,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,117.0,2517.0,121.0
1477,two_hop_cot,48029,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,117.0,7029.0,238.0
1478,two_hop_cot,4861,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,34189.0,6140.0,171.0
1479,two_hop_cot,48753,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,3080.0,14386.0,988.0
1480,two_hop_cot,49635,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,3466.0,33574.0,3675.0
1481,two_hop_cot,51542,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,7.0,12018.0,1918.0
1482,two_hop_cot,5436,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,26301.0,1599.0,1742.0
1483,two_hop_cot,55684,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,3100.0,678.0,5739.0
1484,two_hop_cot,56234,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,15.0,26.0,4885.0
1485,two_hop_cot,57304,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,92.0,35.0,1115.0
1486,two_hop_cot,58396,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.0,4764.0,180.0
1487,two_hop_cot,59715,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,38.0,1805.0,4885.0
1488,two_hop_cot,60185,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,230.0,3539.0,3830.0
1489,two_hop_cot,60191,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,6.0,3100.0,140.0
1490,two_hop_cot,64282,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,440.0,502.0,120.0
1491,two_hop_cot,65153,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,28.0,96.0,21.0
1492,two_hop_cot,66504,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.0,2.0,0.0
1493,two_hop_cot,67156,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,29.0,2151.0,340.0
1494,two_hop_cot,69371,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.0,163.0,0.0
1495,two_hop_cot,76339,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,20.0,19.0,60.0
1496,two_hop_cot,76484,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,1381.0,42.0,2.0
1497,two_hop_cot,78580,False,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0.0,24.0,25.0
1498,two_hop_cot,81963,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,329.0,341.0,119.0
1499,two_hop_cot,8425,True,meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,5819.0,1336.0,47117.0
1500,two_hop_no_cot,10299,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,482.0,14137.0,8681.0
1501,two_hop_no_cot,11472,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,26855.0,66.0,740.0
1502,two_hop_no_cot,11930,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,996.0,10297.0,5379.0
1503,two_hop_no_cot,12032,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,26855.0,3932.0,3108.0
1504,two_hop_no_cot,14035,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,26855.0,66.0,740.0
1505,two_hop_no_cot,15703,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,9639.0,23908.0,1439.0
1506,two_hop_no_cot,19072,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,2040.0,34.0,13.0
1507,two_hop_no_cot,1910,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3902.0,771.0,7512.0
1508,two_hop_no_cot,20839,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3.0,2084.0,4978.0
1509,two_hop_no_cot,22100,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,330.0,155.0,54.0
1510,two_hop_no_cot,2690,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,976.0,12.0,8.0
1511,two_hop_no_cot,2745,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1714.0,90.0,14797.0
1512,two_hop_no_cot,27477,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,18548.0,1601.0,1.0
1513,two_hop_no_cot,32530,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,15592.0,3299.0,2950.0
1514,two_hop_no_cot,33077,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1029.0,7381.0,5379.0
1515,two_hop_no_cot,3321,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,6388.0,47117.0,24833.0
1516,two_hop_no_cot,33484,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,8164.0,12378.0,3432.0
1517,two_hop_no_cot,36767,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,167.0,18.0,10572.0
1518,two_hop_no_cot,37150,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,6951.0,354.0,24.0
1519,two_hop_no_cot,38051,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,18548.0,1601.0,1.0
1520,two_hop_no_cot,43010,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,14.0,14137.0,8681.0
1521,two_hop_no_cot,43883,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,164.0,10572.0,669.0
1522,two_hop_no_cot,45459,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,9454.0,12555.0,14846.0
1523,two_hop_no_cot,45966,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,170.0,2755.0,392.0
1524,two_hop_no_cot,47072,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,2610.0,781.0,29.0
1525,two_hop_no_cot,47185,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1303.0,10572.0,5469.0
1526,two_hop_no_cot,47406,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,117.0,2517.0,121.0
1527,two_hop_no_cot,48029,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,117.0,7029.0,238.0
1528,two_hop_no_cot,4861,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,34189.0,6140.0,171.0
1529,two_hop_no_cot,48753,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3080.0,14386.0,988.0
1530,two_hop_no_cot,49635,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3466.0,33574.0,3675.0
1531,two_hop_no_cot,51542,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,7.0,12018.0,1918.0
1532,two_hop_no_cot,5436,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,26301.0,1599.0,1742.0
1533,two_hop_no_cot,55684,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3100.0,678.0,5739.0
1534,two_hop_no_cot,56234,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,15.0,26.0,4885.0
1535,two_hop_no_cot,57304,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,92.0,35.0,1115.0
1536,two_hop_no_cot,58396,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.0,4764.0,180.0
1537,two_hop_no_cot,59715,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,38.0,1805.0,4885.0
1538,two_hop_no_cot,60185,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,230.0,3539.0,3830.0
1539,two_hop_no_cot,60191,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,6.0,3100.0,140.0
1540,two_hop_no_cot,64282,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,440.0,502.0,120.0
1541,two_hop_no_cot,65153,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,28.0,96.0,21.0
1542,two_hop_no_cot,66504,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.0,2.0,0.0
1543,two_hop_no_cot,67156,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,29.0,2151.0,340.0
1544,two_hop_no_cot,69371,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.0,163.0,0.0
1545,two_hop_no_cot,76339,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,20.0,19.0,60.0
1546,two_hop_no_cot,76484,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1381.0,42.0,2.0
1547,two_hop_no_cot,78580,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0.0,24.0,25.0
1548,two_hop_no_cot,81963,True,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,329.0,341.0,119.0
1549,two_hop_no_cot,8425,False,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,5819.0,1336.0,47117.0
1550,two_hop_no_cot_baseline1,10299,False,claude-3-opus-20240229,482.0,14137.0,8681.0
1551,two_hop_no_cot_baseline1,11472,False,claude-3-opus-20240229,26855.0,66.0,740.0
1552,two_hop_no_cot_baseline1,11930,False,claude-3-opus-20240229,996.0,10297.0,5379.0
1553,two_hop_no_cot_baseline1,12032,False,claude-3-opus-20240229,26855.0,3932.0,3108.0
1554,two_hop_no_cot_baseline1,14035,False,claude-3-opus-20240229,26855.0,66.0,740.0
1555,two_hop_no_cot_baseline1,15703,False,claude-3-opus-20240229,9639.0,23908.0,1439.0
1556,two_hop_no_cot_baseline1,19072,False,claude-3-opus-20240229,2040.0,34.0,13.0
1557,two_hop_no_cot_baseline1,1910,False,claude-3-opus-20240229,3902.0,771.0,7512.0
1558,two_hop_no_cot_baseline1,20839,False,claude-3-opus-20240229,3.0,2084.0,4978.0
1559,two_hop_no_cot_baseline1,22100,False,claude-3-opus-20240229,330.0,155.0,54.0
1560,two_hop_no_cot_baseline1,2690,False,claude-3-opus-20240229,976.0,12.0,8.0
1561,two_hop_no_cot_baseline1,2745,True,claude-3-opus-20240229,1714.0,90.0,14797.0
1562,two_hop_no_cot_baseline1,27477,False,claude-3-opus-20240229,18548.0,1601.0,1.0
1563,two_hop_no_cot_baseline1,32530,False,claude-3-opus-20240229,15592.0,3299.0,2950.0
1564,two_hop_no_cot_baseline1,33077,False,claude-3-opus-20240229,1029.0,7381.0,5379.0
1565,two_hop_no_cot_baseline1,3321,False,claude-3-opus-20240229,6388.0,47117.0,24833.0
1566,two_hop_no_cot_baseline1,33484,False,claude-3-opus-20240229,8164.0,12378.0,3432.0
1567,two_hop_no_cot_baseline1,36767,False,claude-3-opus-20240229,167.0,18.0,10572.0
1568,two_hop_no_cot_baseline1,37150,False,claude-3-opus-20240229,6951.0,354.0,24.0
1569,two_hop_no_cot_baseline1,38051,False,claude-3-opus-20240229,18548.0,1601.0,1.0
1570,two_hop_no_cot_baseline1,43010,True,claude-3-opus-20240229,14.0,14137.0,8681.0
1571,two_hop_no_cot_baseline1,43883,False,claude-3-opus-20240229,164.0,10572.0,669.0
1572,two_hop_no_cot_baseline1,45459,False,claude-3-opus-20240229,9454.0,12555.0,14846.0
1573,two_hop_no_cot_baseline1,45966,False,claude-3-opus-20240229,170.0,2755.0,392.0
1574,two_hop_no_cot_baseline1,47072,False,claude-3-opus-20240229,2610.0,781.0,29.0
1575,two_hop_no_cot_baseline1,47185,False,claude-3-opus-20240229,1303.0,10572.0,5469.0
1576,two_hop_no_cot_baseline1,47406,False,claude-3-opus-20240229,117.0,2517.0,121.0
1577,two_hop_no_cot_baseline1,48029,False,claude-3-opus-20240229,117.0,7029.0,238.0
1578,two_hop_no_cot_baseline1,4861,False,claude-3-opus-20240229,34189.0,6140.0,171.0
1579,two_hop_no_cot_baseline1,48753,False,claude-3-opus-20240229,3080.0,14386.0,988.0
1580,two_hop_no_cot_baseline1,49635,False,claude-3-opus-20240229,3466.0,33574.0,3675.0
1581,two_hop_no_cot_baseline1,51542,True,claude-3-opus-20240229,7.0,12018.0,1918.0
1582,two_hop_no_cot_baseline1,5436,False,claude-3-opus-20240229,26301.0,1599.0,1742.0
1583,two_hop_no_cot_baseline1,55684,False,claude-3-opus-20240229,3100.0,678.0,5739.0
1584,two_hop_no_cot_baseline1,56234,False,claude-3-opus-20240229,15.0,26.0,4885.0
1585,two_hop_no_cot_baseline1,57304,False,claude-3-opus-20240229,92.0,35.0,1115.0
1586,two_hop_no_cot_baseline1,58396,False,claude-3-opus-20240229,0.0,4764.0,180.0
1587,two_hop_no_cot_baseline1,59715,False,claude-3-opus-20240229,38.0,1805.0,4885.0
1588,two_hop_no_cot_baseline1,60185,True,claude-3-opus-20240229,230.0,3539.0,3830.0
1589,two_hop_no_cot_baseline1,60191,False,claude-3-opus-20240229,6.0,3100.0,140.0
1590,two_hop_no_cot_baseline1,64282,False,claude-3-opus-20240229,440.0,502.0,120.0
1591,two_hop_no_cot_baseline1,65153,False,claude-3-opus-20240229,28.0,96.0,21.0
1592,two_hop_no_cot_baseline1,66504,False,claude-3-opus-20240229,0.0,2.0,0.0
1593,two_hop_no_cot_baseline1,67156,False,claude-3-opus-20240229,29.0,2151.0,340.0
1594,two_hop_no_cot_baseline1,69371,False,claude-3-opus-20240229,0.0,163.0,0.0
1595,two_hop_no_cot_baseline1,76339,False,claude-3-opus-20240229,20.0,19.0,60.0
1596,two_hop_no_cot_baseline1,76484,False,claude-3-opus-20240229,1381.0,42.0,2.0
1597,two_hop_no_cot_baseline1,78580,False,claude-3-opus-20240229,0.0,24.0,25.0
1598,two_hop_no_cot_baseline1,81963,False,claude-3-opus-20240229,329.0,341.0,119.0
1599,two_hop_no_cot_baseline1,8425,False,claude-3-opus-20240229,5819.0,1336.0,47117.0
1600,two_hop_no_cot_baseline2,10299,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,482.0,14137.0,8681.0
1601,two_hop_no_cot_baseline2,11472,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26855.0,66.0,740.0
1602,two_hop_no_cot_baseline2,11930,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,996.0,10297.0,5379.0
1603,two_hop_no_cot_baseline2,12032,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26855.0,3932.0,3108.0
1604,two_hop_no_cot_baseline2,14035,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26855.0,66.0,740.0
1605,two_hop_no_cot_baseline2,15703,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,9639.0,23908.0,1439.0
1606,two_hop_no_cot_baseline2,19072,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2040.0,34.0,13.0
1607,two_hop_no_cot_baseline2,1910,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3902.0,771.0,7512.0
1608,two_hop_no_cot_baseline2,20839,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3.0,2084.0,4978.0
1609,two_hop_no_cot_baseline2,22100,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,330.0,155.0,54.0
1610,two_hop_no_cot_baseline2,2690,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,976.0,12.0,8.0
